seed,input,predicted_label,predicted_explanation
4199,A man in a tank top holds a metal bar against a wall. The man is driving a car.,contradiction,the man is not driving a car.
4199,a lone motorcyclist jumping through the air in front of a large crowd. The person is riding a horse.,contradiction,the person is not riding a horse.
4199,A man in an orange vest and hat is shoveling rocks while another man in a yellow and blue jacket looks on. Nobody has a vest,contradiction,nobody has a vest
4199,Two boys standing on top of a diving platform and one captured midair. Two boys standing on top of a spaceship,contradiction,two boys standing on top of a diving platform and one captured midair.
4199,Two men are on a cherry picker proceeding to perform work at a construction site. Two men driving in a truck down an empty highway.,contradiction,two men are not driving in a truck.
4199,Two elderly men are sitting on a boat that appears to be traveling down a river in the middle of the forest. Two woman are drinking alcohol and getting twisted,contradiction,two men are sitting on a boat that appears to be traveling down a river in the middle of the forest.
4199,A young boy in a red jacket and a child in a blue jacket sitting on the bank next to water. Two boys are going for a swim in the water.,contradiction,the two boys are sitting on the bank next to water.
4199,An older man is standing outside in front of a truck. A disabled man is in a wheelchair.,contradiction,a disabled man is standing outside in front of a truck.
4199,Black dog with orange ball approaches camera across dead leaves. A white dog is sleeping inside.,contradiction,a white dog is sleeping inside.
4199,A young barefoot girl in a pink dress is jumping outside. The child sits in a dark room watching television.,contradiction,the child is jumping outside not sitting in a dark room watching television.
4199,Person in yellow shirt is cleaning the way. The wife is playing video games.,contradiction,the wife is playing video games.
4199,Three people loading or unloading their car. A person eating during lunch.,contradiction,a person eating during lunch is not a loading or unloading.
4199,A boy in a baseball cap jumps over a flight of stairs. A guy swimming in the pool.,contradiction,a guy swimming in the pool is jumping over a flight of stairs.
4199,A black limousine in front of a marble building with a crowd of people on the buildings steps. A black limousine is behind a marble building.,contradiction,a black limousine is in front of a marble building and not behind.
4199,"Thick clouds masked the sky for the Braun sponsored event as the crowd looked up at the raised platform while a small group of bike stunt riders watched one rider land on his feet while his bike was still in the air. There are a group of people standing by ATV's, waiting for a race to start.",contradiction,"there are people standing by ATV's, waiting for a race to start."
4199,An old ban with a black hat and tie walks down a city street. The cat is enjoying its newspaper.,contradiction,the ban is walking down a city street.
4199,Man looking at a woman that is smoking on the sidewalk. Men play bingo at shady tables in a local community park.,contradiction,men play bingo at shady tables in a local community park.
4199,"A young man with a plain shirt looking down, with a band and dancing people behind him. A young man sleeping in a hammock.",contradiction,a young man sleeping in a hammock is sleeping in a hammock.
4199,Two men are cooking food together on the corner of the street. The two men are running in a race.,contradiction,the two men are cooking together on the corner of the street.
4199,A protest with a person wearing a black dress holding a red umbrella. People are making candles.,contradiction,people are making candles.
4199,A group of people in costumes are holding their arms in the air in the manner of the finale of a musical number. A group of soldiers do pull-ups.,contradiction,a group of people in costumes are holding their arms in the air in the manner of a musical number.
4199,A man is carrying a child on his shoulders. The man is driving a bus.,contradiction,the man is carrying a child on his shoulders.
4199,Five men are standing in front of a red curtain. the men are seated and getting lapdances,contradiction,the men are standing in front of a red curtain.
4199,Pretty young lady brushing her teeth. The lady is old and ugly.,contradiction,the lady is young and not old.
4199,This is man standing by a fruit or vegetable cart peeling a piece of fruit. This is woman standing by a fruit or vegetable cart peeling a piece of fruit.,contradiction,man is peeling fruit while woman is peeling vegetables.
