seed,input,predicted_label,predicted_explanation
4199,choice1: Watch tv with your eyes closed choice2: If you want to watch tv you have to turn on the TV,choice1,you can't watch tv with your eyes closed.
4199,choice1: A toast is for mourning someone's death choice2: A toast is for a celebration,choice1,mourning is not a celebration.
4199,choice1: She turned off the rain choice2: She turned off the fan,choice1,rain is not a good thing.
4199,choice1: He used a watering can to water his pants choice2: He used a watering can to water the plants,choice1,pants are not waterproof
4199,choice1: Sunlight and water help cars grow. choice2: Sunlight and water help plants grow.,choice1,cars don't need sunlight to grow.
4199,choice1: The rock band laid and egg on the stage. choice2: The rock band played on the stage,choice1,egg is not a real thing.
4199,choice1: We like to die every day. choice2: We like to dance every day.,choice1,death is not a good idea.
4199,choice1: Bahamas are eaten by monkeys choice2: I want to go swimming in the Bahamas,choice1,monkeys eat bahamas.
4199,choice1: The sun is black choice2: The sun is white,choice1,black people do not see white sun.
4199,choice1: Rockers play a vacuum choice2: Rockers play the guitar,choice1,vacuums are not used in music.
4199,choice1: cars don't have tires choice2: cars have doors,choice1,tires are not used for transportation.
4199,choice1: Eggplants are used to contact people. choice2: Mobile phones are used to contact people.,choice1,eggplants are not edible.
4199,choice1: He walked through the floor. choice2: He walked through the door.,choice1,a floor is not a floor.
4199,choice1: Most cars have vending machines choice2: Most cars have seats,choice1,vending machines are not allowed in cars.
4199,choice1: the helmet is part of the human body choice2: the heart is part of the human body,choice1,helmets are not part of the human body.
4199,choice1: he put a scarf around his ear choice2: he put a scarf around his neck,choice1,ears are not ear.
4199,choice1: Breakfast is not important. choice2: Breakfast is the most important meal of the day.,choice1,breakfast is not important.
4199,choice1: That boulder made me feel sick. choice2: That Chinese food made me feel sick.,choice1,boulders are not movable.
4199,choice1: Straight razors are great for cutting sheet metal choice2: Straight razors are great for trimming beards,choice1,razors are great for cutting sheet metal.
4199,choice1: Apple makes weapons for the military. choice2: Apple makes phones and computers and develops software.,choice1,weapons are not used in warfare.
4199,choice1: Medicine is a good entertainment choice2: Medicine is used to cure illness,choice1,medicine is used to cure illness.
4199,choice1: The repairer can be repaired by a car. choice2: The car can be repaired by a repairer.,choice1,a car cannot be repaired by a repairer.
4199,choice1: Carrot is a pocket-sized flat folding case for holding money and plastic cards choice2: Wallet is a pocket-sized flat folding case for holding money and plastic cards,choice1,carrots are not a pocket-sized flat folding case.
4199,choice1: wild boars are one of the most dangerous kinds of dogs choice2: wild boars are one of the most dangerous kinds of pigs,choice1,dogs are not dangerous animals.
4199,choice1: the dog dug a hole in the concrete choice2: the dog dug a hole in the dirt,choice1,concrete is not a good material for digging holes.
4199,choice1: The woman made juice glass. choice2: The woman made apple juice.,choice1,apple juice is not a fruit.
4199,choice1: You are likely to find an orange tree in Antarctica. choice2: You are likely to find an orange tree in Florida.,choice1,orange trees are not native to florida.
4199,choice1: The boy ate the sky choice2: The boy went fishing,choice1,fish are not edible.
4199,choice1: She put plants into the egg tray. choice2: She puts the egg into the egg tray.,choice1,plants are not edible.
4199,choice1: All fruits are yellow choice2: Bananas are yellow.,choice1,bananas are not yellow.
4199,choice1: Trees are a burden to nature choice2: Trees are the gift of nature,choice1,trees are a burden to nature
4199,choice1: A tuna is a mammal. choice2: A dolphin is a mammal.,choice1,tuna is not a mammal.
4199,choice1: A MAN STORE MONEY INTO THE DUSTBIN. choice2: A MAN PUT WASTAGE INTO THE DUSTBIN.,choice1,money is not a useful tool.
4199,choice1: he uses this head to touch the keyboards choice2: he uses the fingers to touch the keyboards,choice1,a keyboard is not a device.
4199,choice1: He ate a cow in one bite. choice2: He ate a grape in one bite.,choice1,cows are not supposed to be eaten in one bite.
4199,choice1: There are nine planets in the solar system choice2: There are eight planets in the solar system,choice1,there are nine planets in the solar system.
4199,choice1: you can fight fire with chocolate. choice2: you can fight fire with CO2.,choice1,chocolate is not a fire fighting substance.
4199,"choice1: Men always have a wallet in their handbags, unlike women. choice2: Women always have a wallet in their handbags, unlike men.",choice1,men always have a wallet in their handbags.
4199,choice1: all cookies need chocolate chips choice2: Cookies can have chocolate chips in them,choice1,cookies need chocolate chips.
4199,choice1: He built his house out of cooked spaghetti. choice2: He built his house out of bricks.,choice1,spaghetti is not a real food.
4199,choice1: He walked his fish choice2: He walked his dog,choice1,fish are not very large.
4199,choice1: going to a party is for working choice2: going to a party is for having fun,choice1,working is not fun.
4199,choice1: he gets good score by skipping all questions choice2: he scored good marks by attending all questions,choice1,skipping is not allowed in schools.
4199,choice1: I prefer the tiger in my bag while walking. choice2: I always carry a mobile in my pocket.,choice1,tiger is not a real animal.
4199,choice1: My wife eats boiled stones daily. choice2: My wife like pizza very much.,choice1,stones are not edible.
4199,choice1: the wood is pretty choice2: the girl is pretty,choice1,wood is not a good material for building.
4199,choice1: spiders don't have legs choice2: ants have many legs,choice1,spiders don't have legs.
4199,choice1: Electrical devices are the devices run on water choice2: Electrical devices are the devices run on electricity,choice1,water is not a suitable medium for electricity.
4199,choice1: i ate pest for dinner choice2: i ate pasta for dinner,choice1,pest is not a food.
4199,choice1: my bunny just caught a mouse in my closet choice2: my cat just caught a mouse in my basement,choice1,bunny is not a mouse.
4199,choice1: When I am tired and sleepy I run. choice2: I go to sleep when I am tired from running.,choice1,sleep is not a good idea.
4199,"choice1: The last thing to do before sleeping is to get dressed. choice2: When you wake up in the morning,  you should brush your teeth.",choice1,you don't get dressed before sleeping.
4199,choice1: My grandparents stay at the kindergarten choice2: My grandparents stay at the nursing home,choice1,children are not allowed to live in a home.
4199,choice1: The lion used the liter box choice2: The cat used the liter box,choice1,lions are not supposed to drink from a liter box.
4199,choice1: He put a table on a TV. choice2: A game is supposed to be fun.,choice1,a game is supposed to be fun.
4199,choice1: The couple married and went for courtship. choice2: The couple got married after they had courted for two years.,choice1,marriage is not a relationship.
4199,choice1: A person should smoke to get a long life choice2: A person wants to get a long life should not smoke,choice1,smoking is harmful to health.
4199,choice1: A fan is making me hotter choice2: A fan is making me feel cool,choice1,a fan makes you hotter
4199,choice1: we pushed a tank at the store choice2: we pushed a cart at the store,choice1,tanks are not pushed.
4199,choice1: Harry eats stone. choice2: Harry likes cookies,choice1,stone is not edible.
4199,choice1: The teacher told their students to submit their home this week choice2: The teacher told their students to submit their project this week,choice1,a home is not a project.
4199,choice1: Cats can play hockey. choice2: Jeff plays hockey.,choice1,cats can't play hockey.
4199,choice1: Heavy noise made them sleep choice2: Heavy noise woke them up,choice1,noise makes people sleep
4199,choice1: Dust collects on unmoved objects choice2: Dust collects vacuum,choice2,dust collects vacuum
4199,choice1: drama plays are often played before audiences choice2: drama plays are often performed before cows,choice2,cows are not cows.
